prlName,ptlMessageDocumentNo,ptlMessage,ptlMessageRegisteredDate,ptlMessageKindDesc,ptlMessageDateUpdated,prlNpdidLicence,dateSyncNPD
036 C,2407,Det Norske Oljeselskap AS har overdratt sin 15 % andel i tillatelsen til Lundin Norway AS.,2004-06-24,Endring i tillatelse,9999-12-31,2473241,2013-05-08
036 C,3449,Norsk Hydro Produksjon AS har overført alle eiendeler (herunder alle selskapets andeler i utvinningstillatelser) til det nystiftede selskapet Norsk Hydro Petroleum AS med virkning fra 21.04.2007.,2007-11-29,Andre meldinger,9999-12-31,2473241,2013-05-08
036 C,3450,Norsk Hydro Petroleum AS har endret navn til StatoilHydro Petroleum AS med virkning fra 01.10.2007.,2007-11-29,Andre meldinger,9999-12-31,2473241,2013-05-08
036 C,3774,Norske ConocoPhillips AS er innfusjonert i ConocoPhillips Skandinavia  AS med virkning 25.09.2007.,2008-03-21,Andre meldinger,9999-12-31,2473241,2013-05-08
036 C,4628,StatoilHydro Petroleum AS har endret navn til Statoil Petroleum AS med virkning fra 2.11.2009.,2009-11-04,Andre meldinger,9999-12-31,2473241,2013-05-08
036 C,5868,Marathon Petroleum Norge AS har endret navn til Marathon Oil Norge AS med virkning fra 4.7.2011.,2011-07-06,Andre meldinger,9999-12-31,2473241,2013-05-08
036 D,4791,Tillatelsen er innført i Petroleumsregisteret.,2009-11-10,Ny tillatelse,9999-12-31,5081703,2013-05-08
036 D,4792,StatoilHydro Petroleum AS har endret navn til Statoil Petroleum AS med virkning fra 2.11.2009.,2009-11-10,Andre meldinger,9999-12-31,5081703,2013-05-08
036 D,5869,Marathon Petroleum Norge AS har endret navn til Marathon Oil Norge AS med virkning fra 4.7.2011.,2011-07-06,Andre meldinger,9999-12-31,5081703,2013-05-08
037,1034,"Amerada Hess Norge AS har overdratt sin 1,041167% andel i tillatelsen til Norske Conoco A/S med virkning fra 1. juli 1997.",1998-06-03,Endring i tillatelse,9999-12-31,21084,2013-05-08
037,1102,Saga Petroleum ASA har overdratt sin 1.875% andel i tillatelsen til Den norske stats oljeselskap a.s.,2000-01-07,Endring i tillatelse,9999-12-31,21084,2013-05-08
037,1258,Den norske stats oljeselskap a.s har endret navn til Statoil ASA.,2001-05-29,Andre meldinger,9999-12-31,21084,2013-05-08
037,1509,SDØE overført til Petoro AS.,2001-06-18,Endring i tillatelse,9999-12-31,21084,2013-05-08
037,1630,Enterprise Oil Norwegian AS har endret navn til Enterprise Norge AS.,2002-01-17,Andre meldinger,9999-12-31,21084,2013-05-08
037,1906,"Mobil Development Norway AS har overdratt sin 15,0% andel i tillatelsen til Esso Exploration and Production Norway AS.",2002-12-09,Endring i tillatelse,9999-12-31,21084,2013-05-08
037,2071,Enterprise Oil Norwegian AS har endret navn til Enterprise Oil Norge AS.,2003-08-20,Andre meldinger,9999-12-31,21084,2013-05-08
037,2072,Norske Conoco AS har endret navn til Norske ConocoPhillips AS.,2003-08-20,Andre meldinger,9999-12-31,21084,2013-05-08
037,2595,Esso Exploration and Production Norway A/S har endret navn til ExxonMobil Exploration and Production Norway AS,2005-04-27,Andre meldinger,9999-12-31,21084,2013-05-08
037,3107,Statoil ASA har endret navn til StatoilHydro ASA med virkning fra 01.10.2007,2007-10-06,Andre meldinger,9999-12-31,21084,2013-05-08
037,3776,Norske ConocoPhillips AS er innfusjonert i ConocoPhillips Skandinavia  AS med virkning 25.09.2007.,2008-03-21,Andre meldinger,9999-12-31,21084,2013-05-08
037,4178,"StatoilHydro ASA har overdratt sin 21,875 % deltakerandel i tillatelsen til StatoilHydro Petroleum AS med virkning fra 1.1.2009.",2009-02-17,Endring i tillatelse,9999-12-31,21084,2013-05-08
037,4629,StatoilHydro Petroleum AS har endret navn til Statoil Petroleum AS med virkning fra 2.11.2009.,2009-11-04,Andre meldinger,9999-12-31,21084,2013-05-08
037,5562,A/S Norske Shell overdrar sin 10 % deltakerandel i utvinningstillatelsen til Centrica Resources (Norge) AS med virkning fra 1.1.2010.,2010-12-10,Endring i tillatelse,9999-12-31,21084,2013-05-08
037,5563,"Enterprise Oil Norge AS overdrar sin 1,041667 % deltakerandel i utvinningstillatelsen til Centrica Resources (Norge) AS med virkning fra 1.1.2010.",2010-12-10,Endring i tillatelse,9999-12-31,21084,2013-05-08
037,6372,"ConocoPhillips Skandinavia AS overdrar sin 12,08333 % deltakerandel i utvinningstillatelsen til Centrica Resources (Norge) AS med virkning fra 30.4.2012.",2012-05-03,Endring i tillatelse,9999-12-31,21084,2013-05-08
037,790,Utvinningstillatelse 037 oveført til nytt Petroleumsregister med endringer iht. ILGI-basen.,1997-07-24,Ny tillatelse,9999-12-31,21084,2013-05-08
037 B,1044,Utvinningstillatelsen innført i Petroleumsregisteret.,1998-10-16,Ny tillatelse,9999-12-31,48081,2013-05-08
037 B,1169,Saga Petroleum ASA har overdratt sin 6% andel i tillatelsen til Den norske stats oljeselskap a.s.,2001-02-07,Endring i tillatelse,9999-12-31,48081,2013-05-08
037 B,1178,"Den norske stats oljeselskap a.s  - 50.00000%, Mobil Development Norway AS - 15.00000%,Norske Conoco A/S - 12.08330%, A/S Norske Shell - 10.00000%, Esso Exploration & Production AS - 10.00000Saga Petroleum AS - 1.87500% og  Enterprise Oil Norwegian A/",2001-02-20,Endring i tillatelse,2013-05-08,48081,2013-05-08
037 B,1259,Den norske stats oljeselskap a.s har endret navn til Statoil ASA.,2001-05-29,Andre meldinger,9999-12-31,48081,2013-05-08
037 B,1439,SDØE andel overført til Statoil ASA med 43%.,2001-06-01,Endring i tillatelse,9999-12-31,48081,2013-05-08
037 B,1510,SDØE overført til Petoro AS.,2001-06-18,Endring i tillatelse,9999-12-31,48081,2013-05-08
037 B,3108,Statoil ASA har endret navn til StatoilHydro ASA med virkning fra 01.10.2007,2007-10-06,Andre meldinger,9999-12-31,48081,2013-05-08
037 B,3131,Norsk Hydro Produksjon AS har overført alle eiendeler (herunder alle selskapets andeler i utvinningstillatelser) til det nystiftede selskapet Norsk Hydro Petroleum AS med virkning fra 21.04.2007.,2007-10-17,Andre meldinger,9999-12-31,48081,2013-05-08
037 B,3273,Norsk Hydro Petroleum AS har endret navn til StatoilHydro Petroleum AS med virkning fra 01.10.2007.,2007-11-06,Andre meldinger,9999-12-31,48081,2013-05-08
037 B,3574,Statoil ASA har endret navn til StatoilHydro ASA med virkning fra 01.10.2007,2008-01-10,Andre meldinger,9999-12-31,48081,2013-05-08
037 B,4236,StatoilHydro ASA har overdratt sin 61 % deltakerandel i tillatelsen til StatoilHydro Petroleum AS med virkning fra 1.1.2009.,2009-02-26,Endring i tillatelse,9999-12-31,48081,2013-05-08
037 B,4630,StatoilHydro Petroleum AS har endret navn til Statoil Petroleum AS med virkning fra 2.11.2009.,2009-11-04,Andre meldinger,9999-12-31,48081,2013-05-08
037 C,1153,Tillatelsen innført i Petroleumsregisteret.,2000-11-27,Ny tillatelse,9999-12-31,853671,2013-05-08
037 C,1260,Den norske stats oljeselskap a.s har endret navn til Statoil ASA.,2001-05-29,Andre meldinger,9999-12-31,853671,2013-05-08
037 C,1631,Enterprise Oil Norwegian AS har endret navn til Enterprise Oil Norge AS.,2002-01-17,Andre meldinger,9999-12-31,853671,2013-05-08
037 C,1907,"Mobil Development Norway AS har overdratt sin 15,0% andel i tillatelsen til Esso Exploration and Production Norway AS.",2002-12-09,Endring i tillatelse,9999-12-31,853671,2013-05-08
037 C,2073,Enterprise Oil Norwegian AS har endret navn til Enterprise Oil Norge AS.,2003-08-20,Andre meldinger,9999-12-31,853671,2013-05-08
037 C,2074,Norske Conoco AS har endret navn til Norske ConocoPhillips AS.,2003-08-20,Andre meldinger,9999-12-31,853671,2013-05-08
037 C,2455,Norske ConocoPhillips AS har overdratt sin 12.083% andel i tillatelsen til Revus Energy AS.,2004-11-02,Endring i tillatelse,9999-12-31,853671,2013-05-08
037 C,2458,Esso Exploration and Production Norway AS har overdratt sin 25% andel i tillatelsen til Revus Energy AS.,2004-11-03,Endring i tillatelse,9999-12-31,853671,2013-05-08
037 C,2505,A/S Norske Shell har overdratt sin 10% andel i tillatelsen til Revus Energy AS.,2004-11-25,Endring i tillatelse,9999-12-31,853671,2013-05-08
037 C,2506,Enterprise Oil Norge AS har overdratt sin 1.041667% andel i tillatelsen til Revus Energy AS.,2004-11-25,Endring i tillatelse,9999-12-31,853671,2013-05-08
037 C,2864,Revus Energy AS har endret navn til Revus Energy ASA.,2006-08-03,Andre meldinger,9999-12-31,853671,2013-05-08
037 C,3109,Statoil ASA har endret navn til StatoilHydro ASA med virkning fra 01.10.2007,2007-10-06,Andre meldinger,9999-12-31,853671,2013-05-08
037 C,3682,StatoilHydro ASA har overdratt sin 51.875% andel i tillatelsen til Revus Enegy  ASA med virkning 31.10.2007.,2008-03-08,Endring i tillatelse,9999-12-31,853671,2013-05-08
037 C,4082,"Revus Energy ASA har endret navn til Wintershall Norge ASA, med virkning fra 17.01.2009.",2009-02-05,Andre meldinger,9999-12-31,853671,2013-05-08
037 C,6326,Wintershall Norge ASA har endret selskapsform og derved navn til Wintershall Norge AS med virkning fra 24.3.2012.,2012-04-20,Andre meldinger,9999-12-31,853671,2013-05-08
037 D,2453,Ny tillatelse er innført i Petroleumsregisteret.,2004-10-18,Ny tillatelse,9999-12-31,2787322,2013-05-08
037 D,2454,Norske ConocoPhillips AS har overdratt sin 12.083% andel i tillatelsen til Revus Energy AS.,2004-11-02,Endring i tillatelse,9999-12-31,2787322,2013-05-08
037 D,2459,Esso Exploration and Production Norway AS har overdratt sin 25% andel i tillatelsen til Revus Energy AS.,2004-11-03,Endring i tillatelse,9999-12-31,2787322,2013-05-08
037 D,2503,A/S Norske Shell har overdratt sin 10% andel i tillatelsen til Revus Energy AS.,2004-11-25,Endring i tillatelse,9999-12-31,2787322,2013-05-08
037 D,2504,Enterprise Oil Norge AS har overdratt sin 1.041667% andel i tillatelsen til Revus Energy AS.,2004-11-25,Endring i tillatelse,9999-12-31,2787322,2013-05-08
037 D,2863,Revus Energy AS har endret navn til Revus Energy ASA.,2006-08-03,Andre meldinger,9999-12-31,2787322,2013-05-08
037 D,3110,Statoil ASA har endret navn til StatoilHydro ASA med virkning fra 01.10.2007,2007-10-06,Andre meldinger,9999-12-31,2787322,2013-05-08
037 D,3683,StatoilHydro ASA har overdratt sin 21.875 % andel i tillatelsen til Revus Enegy  ASA med virkning 31.10.2007.,2008-03-08,Endring i tillatelse,9999-12-31,2787322,2013-05-08
037 D,4083,"Revus Energy ASA har endret navn til Wintershall Norge ASA, med virkning fra 17.01.2009.",2009-02-05,Andre meldinger,9999-12-31,2787322,2013-05-08
037 D,6327,Wintershall Norge ASA har endret selskapsform og derved navn til Wintershall Norge AS med virkning fra 24.3.2012.,2012-04-20,Andre meldinger,9999-12-31,2787322,2013-05-08
037 E,2547,Tillatelsen innført i Petroleumsregisteret.,2005-01-10,Ny tillatelse,9999-12-31,3000656,2013-05-08
037 E,2618,A/S Norske Shell har overdratt sin 10% andel i tillatelsen til Statoil ASA,2005-05-04,Endring i tillatelse,9999-12-31,3000656,2013-05-08
037 E,2619,"Enterprise Oil Norge AS har overdratt sin 1,042% andel i tillatelsen til Statoil ASA",2005-05-04,Endring i tillatelse,9999-12-31,3000656,2013-05-08
037 E,2620,Statoil ASA har overdratt en 9% andel i tillatelsen til Norsk Hydro Produksjon  AS.,2005-05-13,Endring i tillatelse,9999-12-31,3000656,2013-05-08
037 E,2865,ExxonMobil Exploration and Produkction Norway AS har overdratt sin 25% andel i tillatelsen til Statoil ASA.,2006-08-16,Endring i tillatelse,9999-12-31,3000656,2013-05-08
037 E,3111,Statoil ASA har endret navn til StatoilHydro ASA med virkning fra 01.10.2007,2007-10-06,Andre meldinger,9999-12-31,3000656,2013-05-08
037 E,3132,Norsk Hydro Produksjon AS har overført alle eiendeler (herunder alle selskapets andeler i utvinningstillatelser) til det nystiftede selskapet Norsk Hydro Petroleum AS med virkning fra 21.04.2007.,2007-10-17,Andre meldinger,9999-12-31,3000656,2013-05-08
037 E,3398,Norsk Hydro Petroleum AS har endret navn til StatoilHydro Petroleum AS med virkning fra 01.10.2007.,2007-11-21,Andre meldinger,9999-12-31,3000656,2013-05-08
037 E,3772,Norske ConocoPhillips AS er innfusjonert i ConocoPhillips Skandinavia  AS med virkning 25.09.2007.,2008-03-21,Andre meldinger,9999-12-31,3000656,2013-05-08
037 E,3962,ConocoPhillips Skandinavia AS har overdratt sin 12.083% eierandel i tillatelsen til StatoilHydro ASA med virkning fra 01.01.2005.,2008-09-18,Endring i tillatelse,9999-12-31,3000656,2013-05-08
037 E,4237,StatoilHydro ASA har overdratt sin 61 % deltakerandel i tillatelsen til StatoilHydro Petroleum AS med virkning fra 1.1.2009.,2009-02-26,Endring i tillatelse,9999-12-31,3000656,2013-05-08
037 E,4631,StatoilHydro Petroleum AS har endret navn til Statoil Petroleum AS med virkning fra 2.11.2009.,2009-11-04,Andre meldinger,9999-12-31,3000656,2013-05-08
037 F,6943,Tillatelsen er innført i Petroleumsregisteret,2013-02-22,Ny tillatelse,2013-02-27,22813049,2013-05-08
038,1187,Saga Petroleum ASA er innfusjonert i Norsk Hydro Produksjon AS.,2001-02-23,Endring i tillatelse,9999-12-31,21092,2013-05-08
038,1261,Den norske stats oljeselskap a.s har endret navn til Statoil ASA.,2001-05-29,Andre meldinger,9999-12-31,21092,2013-05-08
038,1511,SDØE overført til Petoro AS.,2001-06-18,Endring i tillatelse,9999-12-31,21092,2013-05-08
038,1863,Statoil ASA har overdratt en 7% andel i tillatelsen til Norsk Hydro Produksjon AS.,2002-10-07,Endring i tillatelse,9999-12-31,21092,2013-05-08
038,1864,Statoil ASA har overdratt sin 28% andel i tillatelsen til Pertra AS.,2002-10-07,Endring i tillatelse,9999-12-31,21092,2013-05-08
038,1865,Norsk Hydro Produksjon AS har overdratt sin 42% andel i tillatelsen til Pertra AS.,2002-10-07,Endring i tillatelse,9999-12-31,21092,2013-05-08
038,2627,Pertra AS har endret navn til Talisman Production Norge AS.,2005-06-02,Andre meldinger,9999-12-31,21092,2013-05-08
038,2628,"Talisman Production Norge AS har overdratt en 5% andel i tillatelsen til Pertra AS, (Tidligere Artrep AS).",2005-06-02,Endring i tillatelse,9999-12-31,21092,2013-05-08
038,2629,"Pertra AS pantsetter sin 5% andel i tilllatelse til fordel for Talisman Production Norge ASPantobligasjon stor NOK 20,000,000, skriver norske kroner tjue millioner",2005-06-02,Heftelse,2013-05-08,21092,2013-05-08
038,2637,Talisman Energy Norge AS har i brev fra Olje- og Energidepartement av 29.04.2005 godkjent som operatør for tillatelsen.,2005-06-08,Andre meldinger,9999-12-31,21092,2013-05-08
038,2658,"Erklæring til skjøte dok.nr.2628 og pantsettelseserklæring dok.nr.2629 dato 02.06.2005. Der Pertra AS erklærer at de ikke har noen rettigheter med videre i South Varg Carve-Out området, eller til petroleum produsent derfra med mere.",2005-06-23,Endring i tillatelse,2013-05-08,21092,2013-05-08
038,2713,Pertra AS har endret navn til Pertra ASA.,2006-03-15,Andre meldinger,9999-12-31,21092,2013-05-08
038,2782,Talisman Production Norge AS har overdratt sin 65 % andel til Talisman Energy Norge AS,2006-05-04,Endring i tillatelse,9999-12-31,21092,2013-05-08
038,3648,Pertra ASA har endret nevn til Det norske oljeselskap ASA med virkning 16.11.2007.,2008-02-03,Andre meldinger,9999-12-31,21092,2013-05-08
038,4931,Aker Exploration ASA har fusjonert med Det norske oljeselskap ASA med virkning fra 22.12.2009.,2009-12-23,Andre meldinger,9999-12-31,21092,2013-05-08
038,4985,De fusjonerte selskapene Aker Exploration ASA og Det norske oljeselskap ASA har fra 22.12.2009 navnet Det norske oljeselskap ASA.,2009-12-23,Andre meldinger,9999-12-31,21092,2013-05-08
038,5207,"Det norske oljeselskap ASA pantsetter sin 5 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 4,500,000,000, skriver norske kroner firemilliarderfemhundre millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 4.1.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2010-03-05,Heftelse,9999-12-31,21092,2013-05-08
038,6002,Pantobligasjon pålydende NOK 4 500 000 000 skriver norske kroner firemilliarderfemhundremillioner  00/100 datert 5.3.2010 (dok. nr. 5207) hvor Det norske oljeselskap ASA pantsetter sin 5 % deltakerandel i utvinningstillatelsen til DnB NOR Bank ASA er slettet. Samtykke fra panthaver foreligger i brev datert 21.11.2011.,2011-11-22,Sletting av heftelse,9999-12-31,21092,2013-05-08
038,6456,"Det norske oljeselskap ASA pantsetter sin 5 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA. Første prioritet panteobligasjon stor USD 750,000,000, skriver US dollar syvhundreogfemtimillioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 20.4.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-05-10,Heftelse,9999-12-31,21092,2013-05-08
038,791,Utvinningstillatelse 038 oveført til nytt Petroleumsregister med endringer iht. ILGI-basen.,1997-07-24,Ny tillatelse,9999-12-31,21092,2013-05-08
038 C,2871,Tillatelsen er innført i Petroleumsregisteret.,2006-08-30,Ny tillatelse,9999-12-31,4005057,2013-05-08
038 D,4451,Ny tillatelse innført i petroleumsregisteret.,2009-06-17,Ny tillatelse,9999-12-31,5500999,2013-05-08
038 D,4550,Talisman Energy Norge AS har overdratt en 25% deltakerandel i tillatelsen til Det norske oljeselskap ASA med virkning fra 1.1.2009.,2009-08-25,Endring i tillatelse,9999-12-31,5500999,2013-05-08
038 D,4932,Aker Exploration ASA har fusjonert med Det norske oljeselskap ASA med virkning fra 22.12.2009.,2009-12-23,Andre meldinger,9999-12-31,5500999,2013-05-08
038 D,4986,De fusjonerte selskapene Aker Exploration ASA og Det norske oljeselskap ASA har fra 22.12.2009 navnet Det norske oljeselskap ASA.,2009-12-23,Andre meldinger,9999-12-31,5500999,2013-05-08
038 D,5208,"Det norske oljeselskap ASA pantsetter sin 30 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 4,500,000,000, skriver norske kroner firemilliarderfemhundre millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 4.1.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2010-03-05,Heftelse,9999-12-31,5500999,2013-05-08
